7.5763	8.2259	8.0321
8.1667	8.6162	8.4983
8.4068	7.8193	7.7234
7.6424	7.9520	7.2751
8.1507	7.3337	8.1090
7.5358	7.9763	7.6031
7.9959	7.6183	8.0051
7.7059	7.4216	8.3688
8.4161	7.8959	7.6905
7.3871	8.2391	8.3826
8.6572	7.8701	8.3629
8.2909	7.3720	8.7152
8.3220	8.0627	8.1303
8.2549	7.7384	8.3462
7.4571	7.4119	8.2106
7.4460	8.6410	8.1580
8.2720	7.9810	8.3727
7.3763	7.4004	8.1503
8.3024	8.5063	8.3435
8.5327	8.0619	8.4044
8.0587	8.0145	8.5162
8.1880	7.5326	8.1582
7.7191	8.4272	8.0669
8.4561	8.4148	8.5742
7.3347	7.7912	7.5321
7.7632	7.6469	8.6586
8.3442	8.4866	7.4942
7.4264	7.9871	7.3900
8.7172	7.8655	8.7068
7.5869	8.0242	8.3894
7.4802	7.4854	7.6940
8.2729	8.1999	7.5501
7.3635	8.1976	8.2555
8.1703	8.3450	8.1629
8.4997	7.6123	7.4306
8.2191	8.3345	7.8498
7.3615	8.2664	7.4738
7.6875	8.0603	7.5236
7.8413	7.7957	7.9765
7.9948	7.8290	7.5525
7.7152	8.3693	8.7279
7.9134	8.2192	7.4408
8.7395	8.7211	8.6683
8.3329	8.1011	8.4743
7.9316	8.1952	8.6196
7.9362	7.5854	7.9549
7.2597	7.9535	7.7598
7.8073	7.6271	8.4449
7.9822	7.9645	7.9780
8.3216	8.4576	8.1343
8.4682	8.6257	8.3259
7.9318	8.0632	8.0139
7.4264	7.9675	7.5721
7.4860	8.5844	7.7504
7.5486	8.5771	7.3035
8.2381	7.5483	7.8720
7.4787	7.8108	8.0221
8.5294	7.3552	7.5927
8.2136	7.3778	7.9150
7.6911	7.5232	8.1835
8.7233	7.6865	8.6460
7.6948	7.6731	8.3843
8.1723	8.5088	8.6887
7.7656	7.3091	8.6252
7.3252	8.2240	8.1472
7.7934	8.4202	8.5540
7.4249	8.1026	7.7510
8.0576	8.2241	8.0946
8.7299	7.8505	7.7258
8.3762	7.8457	8.1175
8.0969	7.2634	8.0430
8.1218	7.3572	7.3651
7.5564	7.3603	7.5028
8.4651	8.1076	8.2879
8.7244	8.3881	8.2143
8.1947	8.5586	7.3508
7.6809	8.1303	8.5496
7.8868	8.0799	7.3293
7.7781	7.3685	8.2077
7.4911	8.0604	7.5018
8.3020	7.5043	8.4227
7.6341	8.3429	7.7566
8.2427	7.4275	7.4277
8.4506	8.5624	7.7788
7.5319	7.6013	8.0869
7.6317	8.5428	7.5295
7.8132	7.3615	7.6934
8.6454	8.3497	7.6354
7.4348	7.6334	7.6847
7.4911	7.5371	7.9934
8.4436	8.6670	8.2904
7.6957	7.5883	8.4466
7.3356	7.4622	8.3962
7.8925	8.1152	7.4892
7.9512	8.5476	7.4954
7.8543	8.3838	8.4310
7.5043	7.4293	8.2985
7.8175	8.1964	8.7292
7.9884	8.0914	7.8282
7.6298	8.4484	7.6738
7.2510	8.0608	7.9945
7.9505	8.3639	7.4736
8.4986	7.2725	8.2173
7.3142	8.3440	7.9182
7.7960	7.3777	8.3933
8.0148	7.4215	8.6098
8.6521	8.4155	8.4098
8.3242	8.4498	8.3063
8.1017	7.7239	7.4903
7.4557	7.4106	8.2800
8.1819	8.3559	8.3141
7.5645	8.2800	8.2286
8.3124	8.2607	7.6838
8.2006	8.6747	8.3075
7.6158	7.6578	7.5073
8.2499	7.8926	8.0148
7.7527	8.7009	7.5698
7.8538	8.1984	7.9693
8.3625	7.2622	7.4109
7.3661	8.2103	8.6700
7.5456	8.2525	7.7337
8.4570	8.5431	8.2469
8.2918	8.2926	7.4878
8.2328	7.8009	8.6529
8.0418	7.4331	7.4248
7.3562	7.3344	8.5970
7.5843	7.3273	7.7090
7.3516	7.3922	7.6772
7.3409	7.7749	7.4340
7.7365	8.0521	7.9322
8.2867	7.8954	7.9075
7.9538	8.1835	8.4741
7.9537	7.9802	8.6442
8.1903	7.5416	8.0448
8.3210	7.3908	7.9569
7.8669	8.3498	8.6005
8.0878	7.9405	7.4974
8.4555	7.4213	8.5777
8.0767	8.0109	8.4018
7.3511	8.3807	8.5252
7.4900	8.1184	7.3030
7.4194	8.2421	8.5357
7.2758	7.7016	7.7878
8.5760	8.1697	8.6383
8.4852	8.2003	8.6789
8.2177	7.5069	8.6076
8.2454	7.2666	8.3736
8.1195	7.7416	7.4205
7.7598	8.5387	7.8537
8.3188	7.6563	8.2057
7.2968	8.2813	7.8539
8.0935	7.4901	7.8485
7.6922	7.9891	8.4704
8.1099	7.5421	7.5389
8.2871	7.5787	8.7316
7.6675	8.1295	7.5052
7.7030	7.8117	8.3914
8.1308	8.3918	7.4126
7.9977	7.5929	8.1094
8.1507	7.9273	8.0617
7.5344	8.0934	8.5086
7.4043	7.2503	7.5778
7.8909	8.0827	8.1507
7.3778	7.9698	8.3898
7.8394	8.0830	7.7209
7.3908	8.5955	7.8369
7.8883	7.5833	8.4321
7.3373	7.9063	8.5782
7.4307	8.7469	8.0833
8.2849	7.6864	8.0344
8.4847	8.2608	7.3382
8.4653	7.6068	7.5136
8.0424	8.4230	7.3519
8.4956	7.3495	8.1537
7.6963	8.5190	7.3370
7.5280	8.5138	8.1518
8.5518	8.6097	7.9208
8.4114	7.9105	7.8278
7.4098	8.1315	8.0748
8.2045	8.6001	7.6983
8.6565	7.4908	8.7065
7.9026	8.3657	7.7675
7.9516	8.3131	7.7461
8.5046	8.3573	7.5446
7.7427	8.1568	7.6418
7.6680	8.1265	8.7297
7.6736	7.5477	7.7127
8.4806	8.6088	7.8040
7.3365	7.4725	8.4330
7.5571	7.5141	7.6660
7.6493	7.6997	8.2820
7.8099	7.9448	8.4022
7.6265	8.5439	8.0681
8.4973	8.1974	7.7305
8.6929	8.5294	8.2740
7.3631	7.3798	7.6530
7.6642	8.6458	8.6222
7.9550	8.3439	7.5527
8.6318	7.5862	8.0290
7.5562	7.4407	8.0310
7.7161	7.6283	8.2319
8.4006	7.5814	8.1277
7.5714	8.2046	7.8213
8.1508	8.4262	8.4638
7.5726	8.5148	7.3274
8.3067	7.8601	7.5751
7.2679	7.2735	8.1403
7.5274	7.9648	8.5450
7.2511	8.1829	7.6285
7.7138	8.4387	8.2828
8.6137	8.0851	7.8278
8.2551	8.0202	8.3839
7.9414	7.3041	8.2667
7.5308	8.4464	8.6251
8.3368	8.0704	7.5352
7.7183	8.2452	8.4822
7.5777	8.3490	7.5145
8.4316	7.3847	7.3676
8.2979	7.9895	7.8947
8.3094	8.4273	8.5829
7.8907	8.0387	7.8712
7.6088	7.4444	7.7787
7.6638	8.1920	8.1495
7.9777	7.3629	8.2853
7.2574	8.6796	7.3964
7.3015	8.5342	7.3992
7.4823	7.7268	8.7256
8.3470	8.5840	8.2540
7.2822	7.4013	8.7175
8.2768	8.1799	8.7001
8.5475	8.4138	8.7125
7.7253	8.1944	8.1839
7.2641	7.7382	8.0639
8.5777	8.1270	7.4194
8.1857	8.0633	8.3135
7.9991	7.9555	8.0508
7.4052	7.7989	8.1055
8.7373	7.7603	8.4839
7.7477	7.8303	7.9158
8.4220	7.8111	7.2570
7.7083	8.0577	8.4728
7.7216	8.0997	8.6390
7.7445	8.0375	7.9604
7.9901	8.6034	7.9985
7.8335	8.3945	8.2813
7.9889	8.3158	7.5474
7.6453	7.7502	7.4102
8.4808	7.3088	7.5080
8.7480	8.6373	7.4471
7.7757	8.6272	7.5518
7.3896	7.7784	7.2877
7.6869	7.8853	7.8037
8.2731	8.4835	8.1077
7.4640	8.1014	8.4201
8.1442	8.2793	7.4190
7.3298	8.5195	7.4202
7.6293	8.4839	8.3072
7.9221	8.6983	7.8378
7.7818	7.7470	8.6423
7.7948	7.9088	8.4660
8.5041	8.2533	7.6074
8.5889	7.2659	8.0798
7.4859	7.6118	7.5877
8.1629	8.6712	8.2332
7.8719	8.5202	8.7178
7.6167	8.2416	7.6381
8.3675	7.9986	8.0479
7.4470	8.2206	8.0575
8.7353	7.5131	8.5905
7.5055	7.5624	8.6077
7.7630	8.4665	7.6226
8.5287	7.7776	7.4207
8.4468	7.7247	7.3978
7.8118	7.5673	7.8774
8.5668	7.5456	8.1551
7.3539	8.6797	8.0317
7.8891	8.0070	7.5539
7.9978	8.6414	7.6320
8.3674	7.4370	8.3629
7.3703	7.8040	8.4395
8.5203	8.5074	8.6432
8.3013	8.4712	8.5288
7.8049	8.2142	8.6590
7.7208	7.8054	7.3862
7.5919	8.0610	8.6859
8.4807	8.0626	8.4024
7.8647	7.9095	7.5919
7.5560	8.7122	8.0795
8.6427	8.6954	7.9621
8.3731	8.2217	7.7181
7.9171	7.3173	7.6563
8.2147	8.4583	7.6695
8.3794	8.5720	8.2863
7.2585	8.2599	8.5721
8.4570	8.0472	7.4651
7.4306	7.9216	7.7264
7.5524	7.6779	7.4085
7.8018	7.9598	8.7452
8.0559	7.9204	7.9392
7.7244	7.6680	8.2039
8.3876	7.9160	8.6703
8.3807	8.2359	7.8343
8.0308	8.2772	7.3015
8.3435	8.3913	7.9176
8.0695	8.3762	7.8040
7.9649	8.3666	7.5958
7.8317	7.9701	7.5987
8.2140	8.5291	8.2989
7.8269	8.7454	7.4795
8.0439	8.2022	7.7334
7.2828	8.2855	8.3820
8.4320	8.1306	8.4087
7.9194	8.2087	8.1020
7.4621	8.1152	7.4525
7.7083	8.3251	8.7307
8.6419	7.7770	7.7707
8.0449	7.9159	7.6880
8.7196	8.4225	7.4894
8.2181	8.2711	7.9861
7.3369	7.2900	8.0096
8.6429	7.8479	8.1113
8.1553	8.2099	8.2370
8.3609	7.5298	7.6881
8.4118	7.5326	7.8032
8.4813	8.2981	7.9615
8.0475	8.7064	7.7570
8.4061	8.3955	8.5372
8.3993	8.1207	8.4182
8.1637	7.2657	8.0963
8.4843	8.5993	7.2740
8.2429	8.3054	8.2159
7.5177	8.4149	7.2895
8.7488	8.3388	8.0095
8.2416	7.5047	7.5867
7.8365	7.9735	7.4751
8.6137	7.9077	8.1320
8.2643	7.6693	7.4706
7.5081	7.8033	8.5221
7.8447	7.4481	8.2904
7.4830	7.2955	8.1964
7.8516	7.9259	8.5165
7.9869	7.4371	8.6131
7.3204	8.7111	8.0894
8.4456	7.6840	7.8019
8.3404	8.6205	8.3076
7.7814	7.2676	8.6859
7.3041	8.2351	7.9772
8.6448	8.4411	8.3741
8.3936	7.7839	8.3679
8.2131	7.9815	8.2640
8.0438	8.5743	8.6748
7.3709	7.6070	7.7113
8.3440	8.1441	8.4094
7.3387	8.2089	7.5190
7.4841	8.2581	8.1754
8.5066	8.7136	7.4463
8.2870	8.5811	7.6809
8.3099	7.5932	7.5386
8.4644	7.9741	8.3321
8.0891	8.6958	8.7005
8.2040	8.6915	7.3580
7.3817	8.5547	8.7390
8.7186	7.7484	7.6293
7.4723	8.3184	7.8247
8.0348	8.6816	7.6898
8.3685	7.4826	8.0456
7.2747	8.4661	8.0169
8.6620	8.1782	8.6271
8.5541	8.4412	8.3141
7.6020	7.9105	8.6708
8.1398	8.6934	7.5373
7.3675	7.9619	7.7931
8.2101	8.0432	8.6219
8.3079	8.4911	7.3240
7.6622	7.4614	7.8603
8.3366	8.4079	8.0113
8.2912	7.7250	8.4007
7.4672	8.7342	8.6182
8.1822	7.6800	7.4921
8.3622	8.2333	8.6865
8.2955	7.6134	7.2638
8.3601	8.5460	8.2208
7.5262	8.3132	7.4045
8.1982	8.1292	7.3898
7.4440	8.7121	8.5894
7.5480	8.3232	8.2906
7.7384	8.5061	7.2813
8.3075	7.4683	8.3970
7.4308	7.7812	7.9372
8.7414	7.9285	7.4334
8.5071	7.5667	8.1015
8.3585	8.6054	8.1380
8.4924	8.2139	8.1521
8.4233	7.8320	7.7367
7.8250	7.6712	8.5271
7.8310	8.4147	7.7396
8.6055	7.5175	7.5971
7.3401	7.4366	7.8213
8.6950	8.1559	7.2664
8.4670	7.6452	7.7009
8.2289	7.3096	7.3415
7.3829	7.9794	7.7627
8.0334	7.3398	8.3987
7.9988	7.9191	7.9156
7.5899	8.6079	7.9784
7.9745	8.3528	8.0949
8.3607	8.5698	8.6009
7.3119	7.6547	7.4535
8.5337	8.5113	8.1393
8.2404	7.7905	8.5190
7.6962	8.2586	8.3012
7.5928	8.0404	8.0581
7.4509	8.5737	8.1410
7.8339	8.1216	7.5736
8.5847	8.4435	7.4252
8.2128	7.3755	7.4786
7.5228	7.4076	7.8990
7.3192	8.1271	8.6489
8.1116	8.3750	7.4655
7.4624	8.6548	8.2065
8.5030	8.0565	7.6187
7.7410	7.9657	7.5669
8.4274	7.5367	8.3835
8.4697	8.3690	8.7393
7.5744	8.2562	7.5057
7.2796	8.6323	8.2509
7.9235	8.7054	7.8712
7.6257	8.7488	7.7223
8.3310	8.5332	8.0039
8.1367	8.5713	7.3182
8.1420	8.6304	7.5423
7.5001	7.9037	8.0101
7.3500	8.6251	8.6688
8.6644	8.4776	8.5693
8.6792	8.0795	8.1811
7.9286	7.6231	7.9801
8.3630	8.4034	8.2311
8.5226	7.7878	8.4003
8.2793	7.7271	7.4716
7.5585	7.9886	8.5697
7.8758	7.5177	8.6051
7.5779	7.5329	7.3509
7.2690	7.2829	7.7795
7.5817	8.0536	7.4709
7.8147	7.3220	7.7776
8.4958	8.1730	7.7110
8.6918	8.5014	7.3564
8.1655	8.3892	7.4834
8.0943	8.2841	7.3919
7.4900	8.7188	7.8700
7.7566	7.3446	7.6082
8.1370	8.6665	7.7418
7.3520	8.6162	7.5584
7.6309	8.1587	8.7004
7.3973	8.5657	7.9089
8.3184	8.6752	7.7173
8.0367	8.2997	8.4923
7.9588	7.8232	8.5059
8.1280	8.2403	7.6476
7.3562	8.4766	8.6798
8.6439	7.5805	7.8849
7.7026	7.9399	8.1162
8.3999	8.7137	8.3893
8.2985	8.4118	8.2192
8.1702	8.6116	7.2839
7.6810	8.3705	7.8913
7.9518	8.1859	8.0750
8.0480	8.5306	7.9211
8.5414	8.7023	8.0189
8.3475	7.6141	8.5038
8.4150	8.2593	8.2568
8.3256	8.6905	8.6660
8.1273	7.4895	7.5326
7.7664	8.2782	8.3848
7.7913	8.1344	7.9789
8.3231	7.7157	7.5777
7.5565	8.0285	8.2801
7.8861	7.8349	7.2939
7.6288	7.2667	7.3707
7.9627	8.1855	7.9324
8.5218	7.9549	8.1245
7.8256	7.8333	7.6201
7.3689	7.4554	8.0772
8.0098	8.5126	8.3082
7.7075	7.5317	7.2517
8.0528	8.2768	7.6332
8.3429	7.5478	8.0072
8.7011	7.2999	7.6168
7.7526	8.1768	7.5627
8.2234	7.6658	8.1891
8.1252	8.2371	7.9600
7.9807	7.9444	8.6487
8.0293	7.2955	8.1977
8.6595	8.4406	8.0166
7.8511	7.5257	8.5607
7.5820	8.1796	7.5061
7.5336	8.5846	8.1582
7.3976	8.7007	8.1325
8.3053	8.2029	8.2413
7.3748	8.0917	7.7472
8.5118	7.8658	7.3225
7.6240	8.7275	7.6807
8.7032	8.6065	7.3035
8.4808	8.6455	7.4630
7.7676	8.6856	8.3157
7.8768	7.8774	7.3275
7.6884	8.1759	8.0626
7.6784	7.7511	8.4248
8.7005	8.2418	8.6654
7.9302	8.1903	7.5535
7.6460	7.3730	8.3428
8.0835	7.9531	8.3740
8.2690	8.0265	7.2889
7.6176	7.9269	7.3361
8.6993	7.3430	7.8292
7.6001	7.4815	8.0192
8.6325	7.4108	8.3069
8.2209	8.3903	7.4387
8.4618	7.6989	7.2935
7.7159	8.1352	7.5889
8.2206	7.7973	8.2901
7.4608	7.8574	8.5601
8.1093	8.6757	8.4529
7.5614	8.0574	8.5894
8.6435	7.3334	7.2770
8.5540	7.5731	7.4603
8.6103	7.8605	8.5766
8.2166	8.2773	7.2851
7.2891	8.3935	8.0480
8.3009	7.5646	8.2620
8.0668	7.4777	7.9154
8.0619	8.0205	8.2585
8.1391	8.4572	8.6081
7.7518	7.9905	7.4305
8.3297	7.2820	8.7136
8.1518	8.6152	7.2687
7.9449	8.0520	7.5416
8.7228	7.9302	7.6260
8.6631	7.6227	7.3036
7.8937	8.0752	8.2910
8.0637	8.7050	8.5550
7.7981	8.2210	8.5430
7.6503	7.4177	7.6802
7.8638	8.1410	8.1808
8.0851	8.3501	7.6928
7.5500	8.6193	8.1448
7.7359	8.6293	8.0731
7.5058	8.1854	8.6269
8.5804	8.1352	7.9092
7.2818	7.7995	8.2336
7.4518	8.0799	7.3739
8.7388	7.5148	8.1856
8.6937	7.4155	8.4025
7.4950	7.9588	8.4820
8.4664	7.3317	8.7394
7.4528	7.5866	7.6329
7.5587	7.4611	7.2661
8.5761	7.9874	7.5084
7.8662	7.6089	8.6637
7.3113	8.4736	8.0048
8.6145	7.4560	8.3281
8.1046	8.0927	7.3414
7.5121	7.8961	7.7439
8.7019	8.3961	7.8068
8.2395	7.8868	7.5246
8.7025	8.6576	8.0154
7.5478	7.6898	8.1269
8.0523	7.2668	7.6738
8.5139	7.5247	7.3393
7.7577	8.4640	8.3965
7.6380	8.5355	7.3680
8.1165	8.7001	7.3991
8.3377	7.5792	8.5327
7.9110	8.6227	8.7090
7.3263	8.5379	7.9630
7.8003	8.5678	8.7434
8.3587	7.8764	8.7436
8.5151	8.6275	7.3846
7.5378	7.8265	8.4880
7.7379	7.6416	8.7276
8.7018	7.4088	7.5234
8.5678	7.4197	7.5952
8.1107	7.7187	7.7100
8.5072	8.6383	8.3642
7.7487	8.1018	8.7178
7.5904	7.4395	7.3778
8.5742	8.7385	8.6631
7.5268	7.7544	7.4893
7.7937	8.4830	8.4816
8.0170	7.7493	8.3513
8.3378	7.6710	8.5519
7.3499	8.1129	8.6322
7.9334	8.2416	8.5100
8.3337	8.4007	8.1113
8.7328	7.7851	8.6726
8.0600	7.6582	8.2809
8.3771	8.6049	8.2569
8.7413	7.3934	8.3412
7.2539	7.8417	7.3236
8.6660	7.6971	8.2953
8.3665	8.6091	7.9391
8.3538	7.7854	7.4685
8.5889	7.8883	8.7059
7.6006	7.5007	8.4743
